EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE203167,C51,203167,,,,,,,South Bay BMW MINI,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203168,C53,203168,,,,,,"CANADA ""SALVAGE""",CANADA,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203169,C55,203169,,,,,,CANADA,CANADA,,,,,,,
381 - Le Mans Blue Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C51BE203170,C51,203170,,,,,,,BMW of West Springfield,,,,,,,
300 - Alpine White,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C53BE203171,C53,203171,,,,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203172,C55,203172,,,,,,,Schaeffer BMW,,,,,,,
A30 - Interologos Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C57BE203173,C57,203173,,,,,,,Northwest BMW,,,,,,,
A29 - SIlverstone II,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C59BE203174,C59,203174,,,,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203175,C50,203175,,,,,,,Open Road BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE203176,C52,203176,,,,,,,Newbold Toyota BMW,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203177,C54,203177,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203178,C56,203178,,,,,,TOTAL LOSS,BMW Seattle,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C58BE203179,C58,203179,,,,,,TOTAL LOSS,VISTA MOTOR COMPANY,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE203180,C54,203180,,,,,,,,,,,,,,
668 - Jet Black,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C56BE203181,C56,203181,,,,,,TOTAL LOSS,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203182,C58,203182,,,,,,,Community Volkswagen/Santa Maria BMW,,,,,,,
668 - Jet Black,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C5XBE203183,C5X,203183,,,,,,,BMW North Scottsdale,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C51BE203184,C51,203184,,,,,,,Habberstad BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203185,C53,203185,,,,,,,Pace BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203186,C55,203186,,,,,,,VISTA MOTOR COMPANY,,,,,,,
381 - Le Mans Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE203187,C57,203187,,,,,,,,,,,,,,
300 - Alpine White,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C59BE203188,C59,203188,,,,,,,,,,,,,,
381 - Le Mans Blue Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C50BE203189,C50,203189,,,,,,,Chapman BMW Chandler,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203190,C57,203190,,,,,,,Chapman BMW Chandler,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203191,C59,203191,,,,,,,BMW of Sherman Oaks,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203192,C50,203192,,,,,,,Nick Alexander Imports,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203193,C52,203193,,,,,,,"South Bay BMW MINI/
Crevier BMW",,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203194,C54,203194,,,,,,FLOOD,,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C56BE203195,C56,203195,,,,,,,BMW North Scottsdale,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203196,C58,203196,,,,,,,Orr BMW of Shreveport,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203197,C5X,203197,,,,,,,BMW of Minnetonka,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203198,C51,203198,,,,,,TOTAL LOSS,BMW of Ontario,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203199,C53,203199,,,,,,,Kuni BMW,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C56BE203200,C56,203200,,,,,,,BMW of Columbia,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE203201,C58,203201,,,,,,,Advantage BMW Midtown,,,,,,,
300 - Alpine White,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C5XBE203202,C5X,203202,,,,,,,Chapman BMW Chandler,,,,,,,
A52 - Space Gray Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C51BE203203,C51,203203,,,,,,,Rallye BMW,,,,,,,
A75 - Melbourne Red Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C53BE203204,C53,203204,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C55BE203205,C55,203205,,,,,,,BMW Of The Main Line,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C57BE203206,C57,203206,,,,,,,BMW of Manhattan,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203207,C59,203207,,,,,,,,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C50BE203208,C50,203208,,,,,,TOTAL LOSS,"South Bay BMW MINI/
Irvine BMW",,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203209,C52,203209,,,,,,,Pacific BMW,,,,,,,
A75 - Melbourne Red Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C59BE203210,C59,203210,,,,,,,BMW of Houston,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C50BE203211,C50,203211,,,,,,,"Dave Walters,Inc.",,,,,,,
A73 - Jerez Black Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C52BE203212,C52,203212,"MSRP,ZCP,302,465,6FL,771",,"$62,650.00",,,,BMW MINI of Anchorage,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE203213,C54,203213,,,,,,TOTAL LOSS,Rallye BMW,,,,,,,
A75 - Melbourne Red Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C56BE203214,C56,203214,,,,,,,BMW of Watertown,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203215,C58,203215,,,,,,,,,,,,,,
668 - Jet Black,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE203216,C5X,203216,,,,,,,Open Road BMW of Edison,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203217,C51,203217,,,,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203218,C53,203218,,,,,,,Passport BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203219,C55,203219,,,,,,,Baron BMW MINI,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE203220,C51,203220,,,,,,,,,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE203221,C53,203221,,,,,,TOTAL LOSS,,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE203222,C55,203222,,,,,,,Open Road BMW,,,,,,,
668 - Jet Black,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C57BE203223,C57,203223,,,,,,,Tulley BMW Buick GMC Mazda,,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C59BE203224,C59,203224,,,,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203225,C50,203225,,,,,,CANADA,CANADA,,,,,,,
 Space Gray Metallic,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C52BE203226,C52,203226,,,,,,,,,,,,,,
 Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C54BE203227,C54,203227,,,,,,,Joel Confer's Toyota BMW,,,,,,,
 Space Gray Metallic,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C56BE203228,C56,203228,,,,,,,,,,,,,,
A75 - Melbourne Red Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C58BE203229,C58,203229,,,,,,,,,,,,,,
381 - Le Mans Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C54BE203230,C54,203230,,,,,,TOTAL LOSS,,,,,,,,
A52 - Space Gray Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C56BE203231,C56,203231,,,,,,,Steve Thomas BMW,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203232,C58,203232,,,,,,,,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203233,C5X,203233,,,,,,,New Century BMW,,,,,,,
A30 - Interologos Blue Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C51BE203234,C51,203234,,,,,,,BMW Of Bel Air,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203235,C53,203235,,,,,,                                                                                                                                                                             ,Steve Thomas BMW,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203236,C55,203236,,,,,,,Bill Jacobs BMW-Mini,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203237,C57,203237,,,,,,,,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203238,C59,203238,,,,,,,,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203239,C50,203239,,,,,,,BMW & Mini of Sterling,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203240,C57,203240,,,,,,,BMW of Arlington,,,,,,,
A52 - Space Gray Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C59BE203241,C59,203241,,,,,,,Century West BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203242,C50,203242,,,,,,,Sandia BMW,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C52BE203243,C52,203243,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203244,C54,203244,,,,,,,BMW of San Francisco,,,,,,,
 Space Gray Metallic,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C56BE203245,C56,203245,,,,,,,Sandia BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203246,C58,203246,,,,,,,BMW of Arlington Porsche of Arlington,,,,,,,
 Space Gray Metallic,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C5XBE203247,C5X,203247,,,,,,,BMW of Houston,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203248,C51,203248,,,,,,TOTAL LOSS,Advantage BMW Midtown,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203249,C53,203249,,,,,,,Crevier BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203250,C5X,203250,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203251,C51,203251,"MSRP.1,ZCP,ZCV,ZP2.3,2MK,403,655,752",,"$72,225.00",,,https://bringatrailer.com/listing/2011-bmw-m3-175/,BMW OF FORT MYERS,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203252,C53,203252,,,,,,,BMW of Bayside/Coggin BMW Treasure Coast,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203253,C55,203253,,,,,,,BMW of Houston,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203254,C57,203254,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203255,C59,203255,,,,,,TOTAL,BMW of Ontario,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203256,C50,203256,,,,,,,,,,,,,,
300 - Alpine White,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C52BE203257,C52,203257,,,,,,,Competition BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203258,C54,203258,,,,,,,Irvine BMW/BMW Of Schererville,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203259,C56,203259,,,,,,,Valencia BMW,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203260,C52,203260,,,,,,,BMW of Minnetonka,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C54BE203261,C54,203261,,,,,,,McKenna BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203262,C56,203262,,,,,,TOTAL LOSS,,,,,,,,
300 - Alpine White,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C58BE203263,C58,203263,,,,,,,Savage BMW,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C5XBE203264,C5X,203264,,,,,,,,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203265,C51,203265,,,,,,TOTAL LOSS,The BMW Store,,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE203266,C53,203266,,,,,,TOTAL LOSS,BMW of Oyster Bay,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE203267,C55,203267,,,,,,,Chapman BMW Chandler,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C57BE203268,C57,203268,,,,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203269,C59,203269,,,,,,,BMW of Carlsbad,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE203270,C55,203270,,,,,,,Richmond BMW Crown MINI,,,,,,,
A52 - Space Gray Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C57BE203271,C57,203271,,,,,,,,,,,,,,
381 - Le Mans Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C59BE203272,C59,203272,,,,,,,Pace BMW,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C50BE203273,C50,203273,,,,,,IMPORTED TO CANADA,,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203274,C52,203274,,,,,,,BMW of Greensboro,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE203275,C54,203275,,,,,,,Pace BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203276,C56,203276,,,,,,,BMW of Ridgefield,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C58BE203277,C58,203277,,,,,,,New Country BMW MINI,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203278,C5X,203278,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203279,C51,203279,,,,,,TOTAL LOSS,BMW of Mountain View,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203280,C58,203280,,,,,,,BMW of Minnetonka,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C5XBE203281,C5X,203281,,,,,,TOTAL LOSS,VOB BMW,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C51BE203282,C51,203282,,,,,,TOTAL LOSS,Community Volkswagen/Santa Maria BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203283,C53,203283,,,,,,TOTAL LOSS,BMW MINI of Concord,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203284,C55,203284,,,,,,,Passport BMW,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C57BE203285,C57,203285,,,,,,TOTAL LOSS,Advantage BMW Midtown,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE203286,C59,203286,"MSRP.1,ZCV,ZCW,ZP2.3,403",,,,,,Rallye BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203287,C50,203287,,,,,,,BMW of Arlington Porsche of Arlington,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C52BE203288,C52,203288,,,,,,MILEAGE INCONSISTENCY,Irvine BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203289,C54,203289,,,,,,FLOOD,BMW of Orland Park,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203290,C50,203290,,,,,,,Prestige BMW,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203291,C52,203291,,,,,,,Santa Barbara Auto Group,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203292,C54,203292,,,,,,,Century West BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C56BE203293,C56,203293,,,,,,TOTAL LOSS,BMW Mini of Fort Lauderdale,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203294,C58,203294,,,,,,TOTAL LOSS,BMW of Louisville,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203295,C5X,203295,,,,,,,Erhard BMW of Farmington Hills,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203296,C51,203296,,,,,,,BMW of Arlington Porsche of Arlington,,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE203297,C53,203297,,,,,,,BMW of Greensboro,,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C55BE203298,C55,203298,,,,,,,Jackie Cooper BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203299,C57,203299,,,,,,,,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203300,C5X,203300,,,,,,,Bill Dodge Auto Group,,,,,,,
A73 - Jerez Black Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C51BE203301,C51,203301,,,,,,,JMK BMW & Saab,,,,,,,
A29 - SIlverstone II,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C53BE203302,C53,203302,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203303,C55,203303,,,,,,TOTAL LOSS,Sewickley Car Store,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203304,C57,203304,,,,,,,BMW of Bellevue,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203305,C59,203305,,,,,,,JMK BMW & Saab,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203306,C50,203306,,,,,,,Santa Barbara Auto Group,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C52BE203307,C52,203307,,,,,,,BMW MINI of Concord,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203308,C54,203308,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203309,C56,203309,,,,,,,Bill Jacobs BMW-Mini,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE203310,C52,203310,,,,,,,Hassel BMW & MINI,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203311,C54,203311,,,,,,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203312,C56,203312,,,,,,,Bill Jacobs BMW-Mini,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203313,C58,203313,,,,,,,BMW of Arlington,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203314,C5X,203314,,,,,,,Irvine BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203315,C51,203315,,,,,,,BMW of Mountain View,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203316,C53,203316,,,,,,,BMW of Bellevue,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203317,C55,203317,,,,,,,Albany Motorcars Inc,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203318,C57,203318,,,,,,TOTAL LOSS,Crevier BMW,,,,,,,
 Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C59BE203319,C59,203319,,,,,,,Chapman BMW On Camelback,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203320,C55,203320,,,,,,,BMW of Mountain View,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203321,C57,203321,,,,,,,Kuni BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203322,C59,203322,,,,,,CANADA,CANADA,,,,,,,
A30 - Interologos Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C50BE203323,C50,203323,,,,,,,Pace BMW,,,,,,,
A30 - Interologos Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C52BE203324,C52,203324,,,,,,,BMW of Fremont,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203325,C54,203325,,,,,,,Motor Werks BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203326,C56,203326,,,,,,,Fields BMW of Daytona,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203327,C58,203327,,,,,,,Mossy BMW of Vista,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C5XBE203328,C5X,203328,,,,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203329,C51,203329,,,,,,,Crevier BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203330,C58,203330,,,,,,,Murray Motor Works,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203331,C5X,203331,,,,,,,BMW MINI of San Francisco,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203332,C51,203332,,,,,,,BMW of Houston,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203333,C53,203333,,,,,,,Crevier BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203334,C55,203334,,,,,,,Flemington BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203335,C57,203335,,,,,,,Nick Alexander Imports,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203336,C59,203336,,,,,,MILEAGE INCONSISENCY,Sterling BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203337,C50,203337,,,,,,,BMW Seattle,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203338,C52,203338,,,,,,,Crevier BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203339,C54,203339,,,,,,,South Bay BMW MINI,,,,,,,
